order_id;order_date;client_id;phone;email;brand;channel;items_count;gross_revenue;discount_amount;net_revenue;cogs;delivery_cost;acquisition_cost;order_status
ORD-0002665;2026-01-31;CUST_01149;;user_1149_821@example.com;UrbanStyle;offline_pos;2;12162.04;0.0;12162.04;5108.06;0.0;0.0;completed
ORD-0002727;2026-01-31;CUST_01183;+79991622329;;SportActive;online_app;1;7975.94;398.8;7577.14;3637.03;250.0;1366.02;completed
ORD-0002786;2026-01-31;CUST_01211;+79993076710;user_1211_759@example.com;UrbanStyle;online_site;1;5189.37;1037.87;4151.5;1743.63;350.0;1240.0;completed
ORD-0000517;2026-02-01;CUST_00225;+79997017462;;SportActive;offline_pos;4;31950.98;6390.2;25560.78;12269.17;0.0;0.0;completed
ORD-0001190;2026-02-01;CUST_00518;+79997668395;;SportActive;offline_pos;2;17019.46;3403.89;13615.57;6535.47;0.0;0.0;completed
ORD-0001414;2026-02-01;CUST_00610;+79999102253;;SportActive;offline_pos;2;13389.89;2677.98;10711.91;5141.72;0.0;0.0;completed
ORD-0001454;2026-02-01;CUST_00629;+79996052539;user_629_602@example.com;SportActive;online_app;2;19619.38;980.97;18638.41;8946.44;250.0;971.94;completed
ORD-0001513;2026-02-01;CUST_00658;+79993948933;user_658_761@example.com;UrbanStyle;online_site;4;19969.81;998.49;18971.32;7967.95;350.0;1652.85;completed
ORD-0001567;2026-02-01;CUST_00684;+79998057906;;SportActive;offline_pos;2;13505.05;675.25;12829.8;6158.3;0.0;1141.8;completed
ORD-0001607;2026-02-01;CUST_00700;+79999086174;;SportActive;online_site;1;8397.35;419.87;7977.48;3829.19;350.0;0.0;completed
ORD-0003308;2026-02-01;CUST_01421;+79991001435;user_1421_354@example.com;UrbanStyle;online_site;1;7781.47;389.07;7392.4;3104.81;350.0;0.0;completed
ORD-0000470;2026-02-02;CUST_00207;+79993477824;user_207_341@example.com;UrbanStyle;online_app;3;21555.22;2155.52;19399.7;8147.87;250.0;1305.71;completed
ORD-0000601;2026-02-02;CUST_00260;+79997810286;;UrbanStyle;offline_pos;4;21662.47;3249.37;18413.1;7733.5;0.0;0.0;completed
ORD-0000663;2026-02-02;CUST_00289;+79993299088;;SportActive;offline_pos;3;19818.81;2972.82;16845.99;8086.08;0.0;0.0;completed
ORD-0001712;2026-02-02;CUST_00739;+79995570355;;UrbanStyle;offline_pos;4;21153.36;4230.67;16922.69;7107.53;0.0;0.0;completed
ORD-0002146;2026-02-02;CUST_00933;;user_933_161@example.com;UrbanStyle;online_site;1;6013.47;902.02;5111.45;2146.81;350.0;1117.29;completed
ORD-0002157;2026-02-02;CUST_00937;+79993497360;;SportActive;offline_pos;4;36108.72;7221.74;28886.98;13865.75;0.0;1329.86;completed
ORD-0000022;2026-02-03;CUST_00013;+79999375710;user_13_505@example.com;SportActive;online_site;4;27961.9;0.0;27961.9;13421.71;350.0;0.0;completed
ORD-0000514;2026-02-03;CUST_00224;+79999833734;user_224_138@example.com;SportActive;online_app;1;7347.98;0.0;7347.98;3527.03;250.0;0.0;completed
ORD-0000596;2026-02-03;CUST_00257;+79991543335;;UrbanStyle;offline_pos;3;22698.63;2269.86;20428.77;8580.08;0.0;1419.34;completed
ORD-0001100;2026-02-03;CUST_00486;+79995951043;;UrbanStyle;online_site;4;29219.55;2921.95;26297.6;11044.99;350.0;0.0;returned
ORD-0002089;2026-02-03;CUST_00908;+79999780469;user_908_724@example.com;UrbanStyle;online_site;2;14765.56;1476.56;13289.0;5581.38;350.0;1057.07;completed
ORD-0002091;2026-02-03;CUST_00910;;user_910_580@example.com;UrbanStyle;online_app;2;10191.67;509.58;9682.09;4066.48;250.0;1280.79;completed
ORD-0002806;2026-02-03;CUST_01222;+79991771499;;SportActive;online_site;3;29290.38;1464.52;27825.86;13356.41;350.0;0.0;completed
ORD-0003004;2026-02-03;CUST_01300;+79991389899;;SportActive;offline_pos;3;20383.08;4076.62;16306.46;7827.1;0.0;905.31;completed
ORD-0003437;2026-02-03;CUST_01493;;user_1493_769@example.com;UrbanStyle;online_site;3;17231.03;1723.1;15507.93;6513.33;350.0;1713.77;completed
ORD-0000696;2026-02-04;CUST_00302;+79996851946;user_302_673@example.com;SportActive;online_app;3;23459.29;1172.96;22286.33;10697.44;250.0;0.0;cancelled
ORD-0001259;2026-02-04;CUST_00545;+79994776753;user_545_793@example.com;UrbanStyle;online_site;3;23451.56;3517.73;19933.83;8372.21;350.0;1757.43;completed
ORD-0001533;2026-02-04;CUST_00664;+79993355029;user_664_556@example.com;SportActive;online_site;4;25794.7;5158.94;20635.76;9905.16;350.0;0.0;completed
ORD-0002170;2026-02-04;CUST_00941;+79997021650;user_941_441@example.com;SportActive;online_site;1;9208.41;1841.68;7366.73;3536.03;350.0;1667.43;completed
ORD-0002455;2026-02-04;CUST_01064;+79999245659;user_1064_541@example.com;UrbanStyle;online_app;1;7648.01;764.8;6883.21;2890.95;250.0;1008.73;completed
ORD-0003433;2026-02-04;CUST_01489;+79994522752;;UrbanStyle;offline_pos;4;27469.76;0.0;27469.76;11537.3;0.0;0.0;completed
ORD-0000678;2026-02-05;CUST_00294;+79994817541;;UrbanStyle;offline_pos;2;15442.63;772.13;14670.5;6161.61;0.0;1563.3;completed
ORD-0001852;2026-02-05;CUST_00802;+79993446428;user_802_551@example.com;SportActive;online_app;2;13406.78;670.34;12736.44;6113.49;250.0;0.0;completed
ORD-0002195;2026-02-05;CUST_00950;;user_950_733@example.com;UrbanStyle;online_site;1;7894.72;0.0;7894.72;3315.78;350.0;0.0;cancelled
ORD-0002587;2026-02-05;CUST_01114;+79997410129;user_1114_233@example.com;UrbanStyle;online_app;3;23360.24;0.0;23360.24;9811.3;250.0;1292.74;completed
ORD-0000073;2026-02-06;CUST_00038;+79993597059;user_38_294@example.com;UrbanStyle;offline_pos;3;18509.32;0.0;18509.32;7773.91;0.0;1061.91;completed
ORD-0000857;2026-02-06;CUST_00374;+79996969521;user_374_666@example.com;SportActive;offline_pos;3;24948.69;1247.43;23701.26;11376.6;0.0;1582.05;completed
ORD-0000905;2026-02-06;CUST_00399;+79998988681;user_399_199@example.com;UrbanStyle;online_site;2;11886.87;2377.37;9509.5;3993.99;350.0;1352.74;completed
ORD-0000964;2026-02-06;CUST_00430;+79999142618;user_430_907@example.com;UrbanStyle;offline_pos;4;20323.25;4064.65;16258.6;6828.61;0.0;0.0;completed
ORD-0001592;2026-02-06;CUST_00692;+79997679508;user_692_853@example.com;UrbanStyle;offline_pos;3;15989.3;1598.93;14390.37;6043.96;0.0;0.0;completed
ORD-0002709;2026-02-06;CUST_01172;+79995487758;;SportActive;offline_pos;2;19536.04;976.8;18559.24;8908.44;0.0;1773.22;completed
ORD-0002961;2026-02-06;CUST_01279;+79995146852;;UrbanStyle;offline_pos;2;13825.03;0.0;13825.03;5806.51;0.0;0.0;completed
ORD-0003233;2026-02-06;CUST_01395;;user_1395_423@example.com;UrbanStyle;online_site;3;21385.81;4277.16;17108.65;7185.63;350.0;0.0;completed
ORD-0003372;2026-02-06;CUST_01459;+79999205196;;SportActive;online_app;1;8173.17;408.66;7764.51;3726.96;250.0;0.0;completed
ORD-0000083;2026-02-07;CUST_00041;;user_41_513@example.com;UrbanStyle;online_app;1;5741.79;0.0;5741.79;2411.55;250.0;0.0;completed
ORD-0000792;2026-02-07;CUST_00341;+79995616316;user_341_162@example.com;UrbanStyle;online_site;2;10329.22;516.46;9812.76;4121.36;350.0;0.0;completed
ORD-0001106;2026-02-07;CUST_00487;;user_487_240@example.com;UrbanStyle;online_app;2;10143.95;1521.59;8622.36;3621.39;250.0;0.0;returned
ORD-0001355;2026-02-07;CUST_00584;+79993931009;;SportActive;online_site;2;17091.43;0.0;17091.43;8203.89;350.0;0.0;completed
ORD-0002167;2026-02-07;CUST_00940;+79991803803;;UrbanStyle;online_site;1;7359.89;0.0;7359.89;3091.15;350.0;1500.5;completed
ORD-0002175;2026-02-07;CUST_00943;+79994407796;user_943_280@example.com;UrbanStyle;online_app;2;12495.49;624.77;11870.72;4985.7;250.0;0.0;completed
ORD-0002236;2026-02-07;CUST_00967;;user_967_172@example.com;SportActive;online_site;3;21798.0;2179.8;19618.2;9416.74;350.0;1407.24;completed
ORD-0002306;2026-02-07;CUST_00998;+79999894713;user_998_962@example.com;UrbanStyle;online_site;4;26218.49;2621.85;23596.64;9910.59;350.0;1014.1;completed
ORD-0002996;2026-02-07;CUST_01296;+79998741026;user_1296_448@example.com;SportActive;online_app;2;15397.06;0.0;15397.06;7390.59;250.0;1288.95;completed
ORD-0000764;2026-02-08;CUST_00324;;user_324_820@example.com;UrbanStyle;online_site;4;31801.37;6360.27;25441.1;10685.26;350.0;1545.08;completed
ORD-0001700;2026-02-08;CUST_00736;;user_736_186@example.com;SportActive;online_site;3;27731.25;5546.25;22185.0;10648.8;350.0;0.0;completed
ORD-0001953;2026-02-08;CUST_00853;+79996309796;user_853_365@example.com;UrbanStyle;offline_pos;4;25240.47;0.0;25240.47;10601.0;0.0;1655.13;completed
ORD-0002532;2026-02-08;CUST_01096;+79996170258;user_1096_121@example.com;SportActive;offline_pos;4;26541.44;2654.14;23887.3;11465.9;0.0;0.0;completed
ORD-0003057;2026-02-08;CUST_01315;+79992119776;user_1315_814@example.com;SportActive;offline_pos;1;8905.61;1781.12;7124.49;3419.76;0.0;0.0;completed
ORD-0003107;2026-02-08;CUST_01340;+79996514500;;SportActive;offline_pos;1;8713.67;1307.05;7406.62;3555.18;0.0;0.0;completed
ORD-0000205;2026-02-09;CUST_00087;+79997360682;;UrbanStyle;offline_pos;4;20874.62;2087.46;18787.16;7890.61;0.0;0.0;completed
ORD-0000378;2026-02-09;CUST_00162;+79993073474;user_162_565@example.com;UrbanStyle;offline_pos;4;26684.28;5336.86;21347.42;8965.92;0.0;1238.24;completed
ORD-0000739;2026-02-09;CUST_00316;+79994240708;user_316_279@example.com;UrbanStyle;online_site;4;25983.16;0.0;25983.16;10912.93;350.0;973.09;completed
ORD-0001270;2026-02-09;CUST_00548;+79995620085;;UrbanStyle;offline_pos;2;13933.96;1393.4;12540.56;5267.04;0.0;0.0;returned
ORD-0001576;2026-02-09;CUST_00688;;user_688_632@example.com;UrbanStyle;online_app;2;15787.64;0.0;15787.64;6630.81;250.0;1127.42;completed
ORD-0002032;2026-02-09;CUST_00890;+79998766314;user_890_433@example.com;UrbanStyle;online_app;4;24603.73;3690.56;20913.17;8783.53;250.0;0.0;completed
ORD-0002298;2026-02-09;CUST_00992;+79997176462;user_992_919@example.com;SportActive;online_site;3;23584.65;0.0;23584.65;11320.63;350.0;0.0;completed
ORD-0002765;2026-02-09;CUST_01199;+79998103845;user_1199_550@example.com;SportActive;online_app;3;21852.52;1092.63;20759.89;9964.75;250.0;0.0;completed
ORD-0002828;2026-02-09;CUST_01230;+79998247127;user_1230_315@example.com;UrbanStyle;online_app;2;10387.32;519.37;9867.95;4144.54;250.0;0.0;completed
ORD-0002932;2026-02-09;CUST_01268;+79991062026;user_1268_754@example.com;UrbanStyle;online_site;4;25499.32;3824.9;21674.42;9103.26;350.0;1711.91;completed
ORD-0002966;2026-02-09;CUST_01281;+79999533123;;UrbanStyle;offline_pos;3;19052.57;1905.26;17147.31;7201.87;0.0;1493.73;completed
ORD-0002972;2026-02-09;CUST_01284;+79994683039;;SportActive;offline_pos;4;30017.26;0.0;30017.26;14408.28;0.0;1617.48;returned
ORD-0003194;2026-02-09;CUST_01382;;user_1382_685@example.com;SportActive;online_site;1;7054.16;705.42;6348.74;3047.4;350.0;0.0;completed
ORD-0003425;2026-02-09;CUST_01486;+79999809266;user_1486_365@example.com;UrbanStyle;online_site;2;11216.05;0.0;11216.05;4710.74;350.0;1301.62;cancelled
ORD-0000399;2026-02-10;CUST_00171;+79997647905;;SportActive;online_app;2;17619.43;1761.94;15857.49;7611.6;250.0;0.0;completed
ORD-0001202;2026-02-10;CUST_00524;;user_524_629@example.com;SportActive;online_app;3;27759.58;0.0;27759.58;13324.6;250.0;0.0;completed
ORD-0001538;2026-02-10;CUST_00667;+79998627651;user_667_147@example.com;UrbanStyle;online_site;4;28173.55;1408.68;26764.87;11241.25;350.0;1003.06;completed
ORD-0001672;2026-02-10;CUST_00723;+79999381860;;UrbanStyle;online_site;2;10724.22;536.21;10188.01;4278.96;350.0;0.0;returned
ORD-0001767;2026-02-10;CUST_00768;+79999488562;user_768_488@example.com;SportActive;online_app;3;29227.59;4384.14;24843.45;11924.86;250.0;0.0;completed
ORD-0001771;2026-02-10;CUST_00769;+79995006173;user_769_428@example.com;SportActive;offline_pos;3;21504.34;0.0;21504.34;10322.08;0.0;0.0;completed
ORD-0002361;2026-02-10;CUST_01019;+79998753086;user_1019_827@example.com;UrbanStyle;offline_pos;2;14685.91;734.3;13951.61;5859.68;0.0;0.0;completed
ORD-0002450;2026-02-10;CUST_01061;+79999353359;user_1061_602@example.com;UrbanStyle;online_app;1;5070.93;507.09;4563.84;1916.81;250.0;1010.36;completed
ORD-0002495;2026-02-10;CUST_01080;+79991312111;user_1080_742@example.com;SportActive;online_site;3;22626.94;1131.35;21495.59;10317.88;350.0;0.0;completed
ORD-0002879;2026-02-10;CUST_01253;+79998490291;user_1253_692@example.com;UrbanStyle;online_app;3;15822.44;2373.37;13449.07;5648.61;250.0;0.0;completed
ORD-0003256;2026-02-10;CUST_01404;;user_1404_568@example.com;SportActive;online_site;2;17203.07;860.15;16342.92;7844.6;350.0;1617.64;completed
ORD-0000141;2026-02-11;CUST_00063;+79994188992;;UrbanStyle;online_site;3;18517.77;0.0;18517.77;7777.46;350.0;0.0;completed
ORD-0000658;2026-02-11;CUST_00288;;user_288_873@example.com;UrbanStyle;online_site;2;13864.24;2079.64;11784.6;4949.53;350.0;1096.99;completed
ORD-0000959;2026-02-11;CUST_00427;;user_427_989@example.com;SportActive;online_app;3;19992.96;999.65;18993.31;9116.79;250.0;0.0;completed
ORD-0001232;2026-02-11;CUST_00535;+79999248001;user_535_978@example.com;SportActive;online_site;4;39644.07;0.0;39644.07;19029.15;350.0;1353.75;completed
ORD-0001468;2026-02-11;CUST_00634;+79996384429;;SportActive;online_site;4;26525.71;3978.86;22546.85;10822.49;350.0;0.0;completed
ORD-0001481;2026-02-11;CUST_00641;+79994819259;;SportActive;online_app;4;30787.05;6157.41;24629.64;11822.23;250.0;1487.47;completed
ORD-0000117;2026-02-12;CUST_00054;+79997003042;;UrbanStyle;online_site;3;22106.18;4421.24;17684.94;7427.67;350.0;1360.99;completed
ORD-0000729;2026-02-12;CUST_00313;+79996621073;user_313_391@example.com;UrbanStyle;online_site;4;26724.35;0.0;26724.35;11224.23;350.0;0.0;completed
ORD-0000879;2026-02-12;CUST_00390;+79993335038;user_390_748@example.com;UrbanStyle;online_app;1;5950.62;1190.12;4760.5;1999.41;250.0;1135.1;completed
ORD-0000917;2026-02-12;CUST_00405;+79991499969;;SportActive;online_site;4;36065.61;0.0;36065.61;17311.49;350.0;910.08;returned
ORD-0001061;2026-02-12;CUST_00470;+79995694689;;UrbanStyle;online_site;4;22822.97;2282.3;20540.67;8627.08;350.0;0.0;completed
ORD-0001488;2026-02-12;CUST_00647;+79991187069;user_647_666@example.com;SportActive;online_app;2;14051.23;0.0;14051.23;6744.59;250.0;1272.75;completed
ORD-0001725;2026-02-12;CUST_00745;;user_745_521@example.com;SportActive;online_app;4;40281.4;0.0;40281.4;19335.07;250.0;1581.65;completed
ORD-0001885;2026-02-12;CUST_00819;+79999787997;user_819_238@example.com;UrbanStyle;online_site;1;7858.78;1178.82;6679.96;2805.58;350.0;0.0;completed
ORD-0002023;2026-02-12;CUST_00886;;user_886_172@example.com;SportActive;online_site;4;39067.7;7813.54;31254.16;15002.0;350.0;1173.12;completed
ORD-0002750;2026-02-12;CUST_01191;+79996099302;user_1191_843@example.com;UrbanStyle;online_site;4;21317.12;2131.71;19185.41;8057.87;350.0;1170.56;completed
ORD-0002946;2026-02-12;CUST_01272;+79995766421;;UrbanStyle;online_site;3;16703.86;1670.39;15033.47;6314.06;350.0;0.0;completed
ORD-0003115;2026-02-12;CUST_01346;+79992311382;;UrbanStyle;online_site;2;10847.09;542.35;10304.74;4327.99;350.0;1356.88;completed
ORD-0000167;2026-02-13;CUST_00073;+79991093026;;SportActive;online_site;3;30092.17;0.0;30092.17;14444.24;350.0;0.0;completed
ORD-0000407;2026-02-13;CUST_00175;+79991432519;user_175_234@example.com;UrbanStyle;online_app;1;7890.76;394.54;7496.22;3148.41;250.0;1472.83;completed
ORD-0000541;2026-02-13;CUST_00235;+79993308538;user_235_139@example.com;UrbanStyle;online_app;3;15375.69;0.0;15375.69;6457.79;250.0;0.0;completed
ORD-0000572;2026-02-13;CUST_00246;+79994058117;user_246_930@example.com;UrbanStyle;online_site;2;15103.45;2265.52;12837.93;5391.93;350.0;0.0;completed
ORD-0000733;2026-02-13;CUST_00314;+79999459284;;UrbanStyle;offline_pos;2;15451.38;3090.28;12361.1;5191.66;0.0;0.0;completed
ORD-0001068;2026-02-13;CUST_00474;+79994400953;;SportActive;online_app;4;39400.27;1970.01;37430.26;17966.52;250.0;0.0;completed
ORD-0001090;2026-02-13;CUST_00481;;user_481_481@example.com;SportActive;online_site;1;6932.63;693.26;6239.37;2994.9;350.0;0.0;completed
ORD-0001107;2026-02-13;CUST_00488;+79991327658;user_488_491@example.com;SportActive;online_site;3;19830.57;991.53;18839.04;9042.74;350.0;1551.47;completed
ORD-0001119;2026-02-13;CUST_00493;+79993914404;user_493_280@example.com;SportActive;offline_pos;3;20955.78;3143.37;17812.41;8549.96;0.0;1069.7;completed
ORD-0001507;2026-02-13;CUST_00655;+79997115185;;SportActive;offline_pos;2;15540.83;0.0;15540.83;7459.6;0.0;0.0;returned
ORD-0001822;2026-02-13;CUST_00790;+79999095563;user_790_277@example.com;UrbanStyle;online_app;3;21000.1;0.0;21000.1;8820.04;250.0;0.0;completed
ORD-0002622;2026-02-13;CUST_01129;+79993074573;user_1129_457@example.com;UrbanStyle;online_site;1;4944.83;0.0;4944.83;2076.83;350.0;0.0;completed
ORD-0002875;2026-02-13;CUST_01251;+79995201173;user_1251_353@example.com;UrbanStyle;offline_pos;4;31268.07;3126.81;28141.26;11819.33;0.0;1155.32;completed
ORD-0003242;2026-02-13;CUST_01398;+79994618930;;UrbanStyle;offline_pos;3;17188.11;3437.62;13750.49;5775.21;0.0;0.0;completed
ORD-0000114;2026-02-14;CUST_00052;;user_52_214@example.com;UrbanStyle;online_site;3;15612.85;3122.57;12490.28;5245.92;350.0;0.0;completed
ORD-0000373;2026-02-14;CUST_00159;;user_159_363@example.com;SportActive;online_app;3;28923.13;0.0;28923.13;13883.1;250.0;0.0;completed
ORD-0000577;2026-02-14;CUST_00247;+79999953284;;SportActive;online_site;2;14377.59;0.0;14377.59;6901.24;350.0;0.0;completed
ORD-0000801;2026-02-14;CUST_00344;+79995042775;user_344_969@example.com;UrbanStyle;online_site;4;21435.48;1071.77;20363.71;8552.76;350.0;0.0;completed
ORD-0001345;2026-02-14;CUST_00581;;user_581_113@example.com;SportActive;online_site;2;17980.85;1798.09;16182.76;7767.72;350.0;0.0;completed
ORD-0001753;2026-02-14;CUST_00763;+79994903632;;UrbanStyle;online_site;4;31980.45;3198.05;28782.4;12088.61;350.0;0.0;completed
ORD-0001802;2026-02-14;CUST_00780;+79998696054;user_780_819@example.com;SportActive;online_site;2;17756.51;2663.48;15093.03;7244.65;350.0;0.0;completed
ORD-0002085;2026-02-14;CUST_00906;+79999107893;;UrbanStyle;offline_pos;3;17608.99;2641.35;14967.64;6286.41;0.0;0.0;completed
ORD-0002263;2026-02-14;CUST_00980;+79997013049;;UrbanStyle;online_app;1;6552.6;0.0;6552.6;2752.09;250.0;0.0;completed
ORD-0002515;2026-02-14;CUST_01092;;user_1092_437@example.com;SportActive;online_site;3;30247.06;0.0;30247.06;14518.59;350.0;0.0;completed
ORD-0002900;2026-02-14;CUST_01258;+79991435739;user_1258_564@example.com;UrbanStyle;online_site;2;11534.01;1730.1;9803.91;4117.64;350.0;0.0;completed
ORD-0003158;2026-02-14;CUST_01366;;user_1366_280@example.com;UrbanStyle;online_app;3;16626.55;2493.98;14132.57;5935.68;250.0;0.0;cancelled
ORD-0003217;2026-02-14;CUST_01391;+79998500656;;SportActive;online_app;4;25800.13;3870.02;21930.11;10526.45;250.0;0.0;completed
ORD-0000504;2026-02-15;CUST_00220;+79992421349;user_220_417@example.com;UrbanStyle;online_app;3;16828.17;0.0;16828.17;7067.83;250.0;0.0;completed
ORD-0000613;2026-02-15;CUST_00266;;user_266_167@example.com;UrbanStyle;online_site;1;6064.5;909.67;5154.83;2165.03;350.0;0.0;completed
ORD-0001011;2026-02-15;CUST_00451;+79997695802;;SportActive;offline_pos;2;14980.92;1498.09;13482.83;6471.76;0.0;0.0;completed
ORD-0001466;2026-02-15;CUST_00633;;user_633_556@example.com;UrbanStyle;online_app;4;24056.08;2405.61;21650.47;9093.2;250.0;0.0;completed
ORD-0001880;2026-02-15;CUST_00818;;user_818_694@example.com;UrbanStyle;online_site;3;19582.43;0.0;19582.43;8224.62;350.0;0.0;completed
ORD-0002525;2026-02-15;CUST_01095;+79995133011;user_1095_384@example.com;SportActive;online_site;1;6598.04;0.0;6598.04;3167.06;350.0;0.0;completed
ORD-0002690;2026-02-15;CUST_01164;+79994894044;user_1164_619@example.com;UrbanStyle;online_app;4;26537.73;5307.55;21230.18;8916.68;250.0;0.0;returned
ORD-0002819;2026-02-15;CUST_01226;+79998795567;;SportActive;online_app;2;12704.14;1270.41;11433.73;5488.19;250.0;0.0;returned
ORD-0002906;2026-02-15;CUST_01260;;user_1260_463@example.com;UrbanStyle;offline_pos;1;6987.28;1048.09;5939.19;2494.46;0.0;0.0;completed
ORD-0003001;2026-02-15;CUST_01297;+79998007639;user_1297_314@example.com;UrbanStyle;online_site;1;5436.49;1087.3;4349.19;1826.66;350.0;0.0;completed
ORD-0003268;2026-02-15;CUST_01407;+79993822312;user_1407_157@example.com;SportActive;online_site;1;7215.48;360.77;6854.71;3290.26;350.0;0.0;completed
ORD-0000420;2026-02-16;CUST_00179;+79991522621;user_179_162@example.com;SportActive;online_site;3;18751.37;937.57;17813.8;8550.62;350.0;0.0;completed
ORD-0003447;2026-02-16;CUST_01497;+79996203625;user_1497_266@example.com;SportActive;online_site;1;9254.06;925.41;8328.65;3997.75;350.0;0.0;returned
ORD-0001246;2026-02-17;CUST_00539;;user_539_899@example.com;SportActive;online_site;2;16462.91;3292.58;13170.33;6321.76;350.0;0.0;completed
