Дата транзакции;id Клиента;№ операции;Сумма;Статус;email Клиента;Дата первой продажи;Номер когорты;Количество товаров;Товар 1;Товар 2;Товар 3;Месяц
22.03.2021;3775;;10 300;completed;Alexandermartinez12@yahoo.com;44274;3;3;3500.0;4900.0;1900.0;3
31.10.2021;1786;;8 000;completed;Olivertaylor12@mail.ru;44500;10;3;1100.0;4900.0;2000.0;10
15.12.2021;3811;;4 387;completed;Emmawilliams12@mail.ru;44392;7;3;1900.0;1900.0;587.0;12
09.08.2021;2723;;2 465;completed;Williamanderson1987@outlook.com;44417;8;3;1900.0;325.0;240.0;8
15.09.2021;3345;;4 087;completed;Charlottejackson1987@mail.ru;44417;8;2;587.0;;3500.0;9
28.09.2021;4146;;6 290;completed;Isabellamartinez66@yahoo.com;44467;9;3;1900.0;890.0;3500.0;9
29.11.2021;3155;;2 315;completed;Charlottetaylor0@yandex.ru;44529;11;3;325.0;1100.0;890.0;11
12.10.2021;3282;;1 125;completed;Charlotteanderson66@gmail.com;44313;4;2;;325.0;800.0;10
29.03.2021;3945;;3 890;completed;alexanderbrown2007@gmail.com;44284;3;3;890.0;1900.0;1100.0;3
08.06.2021;2449;;1 499;completed;oliverwilliams88@gmail.com;44319;5;3;325.0;587.0;587.0;6
05.01.2022;2556;;3 990;completed;Alexandermoore2007@yahoo.com;44384;7;3;2000.0;890.0;1100.0;13
21.07.2021;2847;;4 600;completed;Lucastaylor0@outlook.com;44398;7;2;3500.0;;1100.0;7
01.05.2021;1936;;3 325;completed;Lucassmith12@yandex.ru;44317;5;3;325.0;1100.0;1900.0;5
26.12.2021;2190;;2 440;completed;emmasmith12@gmail.com;44402;7;3;1100.0;1100.0;240.0;12
30.11.2021;3483;;6 377;completed;Lucasmoore1993@outlook.com;44269;3;3;4900.0;587.0;890.0;11
30.08.2021;1244;;4 300;completed;Oliveranderson1993@yandex.ru;44323;5;2;;3500.0;800.0;8
30.07.2021;1862;;1 450;completed;emmamoore13@gmail.com;44279;3;3;800.0;325.0;325.0;7
11.07.2021;2402;;5 825;completed;Avasmith1993@mail.ru;44388;7;3;325.0;2000.0;3500.0;7
20.03.2021;1881;;1 974;completed;oliverthomas1993@gmail.com;44275;3;3;587.0;587.0;800.0;3
27.12.2021;2173;;4 412;completed;Alexanderwilliams1993@mail.ru;44557;12;3;3500.0;587.0;325.0;12
01.06.2021;3643;;7 387;completed;williamthomas13@gmail.com;44348;6;3;4900.0;587.0;1900.0;6
19.06.2021;3540;;4 790;completed;Isabellataylor0@mail.ru;44366;6;3;2000.0;1900.0;890.0;6
03.10.2021;2092;;6 087;completed;Sophialopez69@outlook.com;44472;10;3;2000.0;3500.0;587.0;10
13.03.2021;1365;;3 115;completed;Liamwilliams0@yahoo.com;44268;3;3;890.0;325.0;1900.0;3
29.12.2021;2965;;2 277;completed;Sophiabrown88@yandex.ru;44374;6;3;587.0;800.0;890.0;12
10.10.2021;2505;;1 237;completed;Charlottemartinez33@yandex.ru;44479;10;3;325.0;587.0;325.0;10
27.09.2021;3707;;3 040;completed;Isabellamartinez33@outlook.com;44259;3;3;800.0;2000.0;240.0;9
01.09.2021;2975;;3 000;completed;Isabellabrown66@outlook.com;44440;9;3;800.0;1100.0;1100.0;9
27.12.2021;3705;;3 130;completed;Alexanderlopez1993@outlook.com;44295;4;3;240.0;2000.0;890.0;12
03.10.2021;4207;;4 387;completed;Alexandertaylor88@outlook.com;44390;7;3;1900.0;587.0;1900.0;10
20.05.2021;2043;;565;completed;alexandermoore12@gmail.com;44336;5;2;240.0;;325.0;5
07.04.2021;2947;;1 900;completed;Olivermoore33@yahoo.com;44293;4;2;;800.0;1100.0;4
26.03.2021;2501;;7 040;completed;Oliverwilliams13@yahoo.com;44281;3;3;1900.0;240.0;4900.0;3
11.01.2022;1322;;1 237;completed;Isabellasmith12@outlook.com;44474;10;3;325.0;325.0;587.0;13
06.10.2021;2828;;4 600;completed;Williamanderson12@yandex.ru;44245;2;2;1100.0;3500.0;;10
28.09.2021;1845;;565;completed;Lucasmoore0@gmail.com;44467;9;2;240.0;325.0;;9
05.06.2021;2810;;2 315;completed;Williamlopez88@outlook.com;44352;6;3;325.0;890.0;1100.0;6
17.04.2021;1766;;6 030;completed;Isabellalopez88@outlook.com;44303;4;3;4900.0;240.0;890.0;4
19.07.2021;1832;;3 000;completed;Williamsmith1987@yandex.ru;44396;7;2;1900.0;;1100.0;7
07.05.2021;2344;;7 600;completed;oliveranderson2007@gmail.com;44323;5;3;1900.0;4900.0;800.0;5
19.12.2021;3762;;2 064;completed;Williammartinez66@outlook.com;44427;8;3;587.0;890.0;587.0;12
16.12.2021;3832;;2 727;completed;Charlottewilliams33@outlook.com;44546;12;3;587.0;1900.0;240.0;12
17.01.2022;3834;;2 525;returned;Charlottethomas69@outlook.com;44529;11;3;1100.0;1100.0;325.0;13
07.07.2021;1485;;3 740;completed;avaanderson0@gmail.com;44384;7;2;240.0;3500.0;;7
11.11.2021;2031;;6 200;completed;Avabrown2007@yandex.ru;44434;8;3;3500.0;1900.0;800.0;11
13.08.2021;4026;;7 790;completed;Isabellajackson0@yahoo.com;44421;8;3;2000.0;890.0;4900.0;8
15.06.2021;2150;;2 240;completed;Lucasanderson69@outlook.com;44276;3;2;240.0;;2000.0;6
09.06.2021;3770;;7 600;completed;Isabellamartinez88@outlook.com;44284;3;3;1900.0;4900.0;800.0;6
10.01.2022;3614;;4 977;completed;Avaanderson0@outlook.com;44367;6;3;3500.0;890.0;587.0;13
26.11.2021;3206;;9 500;completed;Isabellabrown1987@outlook.com;44342;5;3;1100.0;3500.0;4900.0;11
24.06.2021;1258;;2 230;completed;Isabellataylor1987@yandex.ru;44371;6;3;890.0;1100.0;240.0;6
31.07.2021;4195;;6 074;completed;Charlottesmith88@mail.ru;44319;5;3;4900.0;587.0;587.0;7
20.09.2021;1963;;2 727;completed;Sophialopez88@outlook.com;44459;9;3;240.0;587.0;1900.0;9
16.03.2021;2927;;2 790;returned;avamartinez66@gmail.com;44271;3;3;890.0;800.0;1100.0;3
04.08.2021;1603;;5 140;completed;Charlottesmith1987@yandex.ru;44412;8;2;;240.0;4900.0;8
11.04.2021;2506;;4 600;completed;liamthomas0@gmail.com;44297;4;2;;3500.0;1100.0;4
11.10.2021;1337;;2 790;completed;Sophiaanderson69@outlook.com;44480;10;3;800.0;1100.0;890.0;10
18.05.2021;2657;;7 700;completed;avawilliams66@gmail.com;44334;5;3;2000.0;4900.0;800.0;5
04.01.2022;1643;;5 225;completed;lucassmith13@gmail.com;44255;2;2;;4900.0;325.0;13
23.10.2021;3194;;7 140;completed;liammartinez88@gmail.com;44346;5;3;2000.0;240.0;4900.0;10
28.05.2021;2432;;6 000;completed;Emmathomas66@mail.ru;44344;5;2;;1100.0;4900.0;5
22.07.2021;1996;;1 215;returned;Emmalopez69@yandex.ru;44347;5;2;325.0;890.0;;7
13.02.2022;3462;;2 580;completed;Avataylor2007@yahoo.com;44388;7;3;890.0;890.0;800.0;14
14.07.2021;2063;;2 225;completed;Charlottelopez33@mail.ru;44391;7;3;1100.0;800.0;325.0;7
16.08.2021;3474;;5 100;completed;Oliverthomas69@yahoo.com;44323;5;3;2000.0;1100.0;2000.0;8
30.11.2021;4012;;3 100;completed;Charlottewilliams66@outlook.com;44433;8;2;1100.0;;2000.0;11
21.06.2021;1912;;2 367;completed;lucastaylor1987@gmail.com;44368;6;3;890.0;890.0;587.0;6
13.12.2021;3684;;1 974;completed;Alexandersmith2007@outlook.com;44543;12;3;587.0;800.0;587.0;12
21.03.2021;2857;;5 225;completed;Charlottebrown33@yandex.ru;44276;3;2;4900.0;;325.0;3
08.04.2021;3412;;7 500;completed;Sophiamoore0@yandex.ru;44284;3;3;2000.0;2000.0;3500.0;4
21.08.2021;2212;;1 040;completed;Liambrown88@mail.ru;44285;3;2;240.0;800.0;;8
25.10.2021;1531;;8 725;completed;emmataylor12@gmail.com;44494;10;3;4900.0;3500.0;325.0;10
10.12.2021;4180;;5 280;returned;Williamthomas1987@mail.ru;44540;12;3;890.0;890.0;3500.0;12
01.03.2021;1488;;7 387;completed;Oliverthomas13@mail.ru;44256;3;3;1900.0;4900.0;587.0;3
03.04.2021;1246;;240;completed;Avasmith2007@outlook.com;44289;4;1;;240.0;;4
30.10.2021;1243;;3 990;completed;Lucasbrown69@yahoo.com;44499;10;3;2000.0;890.0;1100.0;10
11.12.2021;4154;;6 890;completed;Charlotteanderson88@outlook.com;44541;12;3;1100.0;4900.0;890.0;12
30.03.2021;2537;;6 074;completed;Charlottethomas69@yahoo.com;44285;3;3;4900.0;587.0;587.0;3
28.03.2021;3475;;3 040;completed;Liammartinez1987@yandex.ru;44283;3;3;2000.0;800.0;240.0;3
25.08.2021;4145;;912;completed;Williammartinez69@yandex.ru;44433;8;2;;587.0;325.0;8
28.12.2021;2314;;2 015;completed;Alexandermartinez33@mail.ru;44440;9;3;325.0;800.0;890.0;12
05.07.2021;1864;;3 990;completed;emmalopez1993@gmail.com;44298;4;3;2000.0;890.0;1100.0;7
22.10.2021;1357;;2 015;returned;charlottejackson13@gmail.com;44491;10;3;325.0;890.0;800.0;10
20.06.2021;1995;;1 215;returned;liammartinez0@gmail.com;44367;6;2;325.0;;890.0;6
01.10.2021;1751;;805;returned;Alexandermartinez13@mail.ru;44438;8;3;325.0;240.0;240.0;10
13.04.2021;2458;;3 025;completed;Williamwilliams1993@mail.ru;44299;4;3;325.0;800.0;1900.0;4
03.02.2022;2555;;5 700;completed;Williamtaylor0@outlook.com;44402;7;2;;4900.0;800.0;14
23.10.2021;2815;;6 200;completed;Isabellabrown0@outlook.com;44244;2;3;1900.0;3500.0;800.0;10
21.07.2021;3239;;7 125;completed;Williambrown33@outlook.com;44292;4;3;1900.0;325.0;4900.0;7
20.07.2021;2977;;5 825;completed;olivertaylor13@gmail.com;44364;6;3;3500.0;2000.0;325.0;7
02.06.2021;1838;;2 565;completed;Emmamoore13@mail.ru;44349;6;3;2000.0;325.0;240.0;6
09.07.2021;1641;;800;returned;Avathomas13@mail.ru;44386;7;1;800.0;;;7
12.05.2021;2107;;3 780;completed;Sophiabrown1987@yandex.ru;44328;5;3;2000.0;890.0;890.0;5
28.08.2021;1880;;3 590;completed;Sophiamoore88@outlook.com;44390;7;3;800.0;1900.0;890.0;8
14.01.2022;3700;;4 540;completed;Charlottethomas0@outlook.com;44575;13;3;800.0;3500.0;240.0;13
08.08.2021;4150;;2 140;returned;Sophiamoore1987@yahoo.com;44416;8;2;;1900.0;240.0;8
19.05.2021;2062;;6 800;completed;Isabellataylor13@yandex.ru;44335;5;2;4900.0;;1900.0;5
19.03.2021;1279;;3 687;completed;Alexanderthomas33@outlook.com;44274;3;3;587.0;2000.0;1100.0;3
25.10.2021;4013;;2 790;completed;Isabellawilliams33@outlook.com;44494;10;3;800.0;1100.0;890.0;10
12.11.2021;3274;;2 140;completed;Isabellawilliams0@mail.ru;44435;8;2;1900.0;;240.0;11
01.08.2021;2801;;1 665;completed;Lucasmoore66@yandex.ru;44373;6;3;325.0;240.0;1100.0;8
27.06.2021;3446;;5 280;completed;Emmataylor1987@yahoo.com;44368;6;3;890.0;3500.0;890.0;6
25.11.2021;3827;;5 812;completed;Lucaslopez69@yahoo.com;44525;11;3;4900.0;587.0;325.0;11
04.01.2022;3212;;827;completed;alexandermartinez2007@gmail.com;44488;10;2;587.0;;240.0;13
13.09.2021;2806;;6 900;completed;Liamtaylor12@yandex.ru;44371;6;2;2000.0;4900.0;;9
02.06.2021;3872;;9 800;completed;Williambrown88@outlook.com;44349;6;2;4900.0;4900.0;;6
05.06.2021;1437;;14 700;completed;liamtaylor13@gmail.com;44352;6;3;4900.0;4900.0;4900.0;6
03.05.2021;1592;;2 480;completed;Avawilliams33@yahoo.com;44262;3;3;240.0;240.0;2000.0;5
02.09.2021;3078;;1 237;completed;Alexanderanderson13@yandex.ru;44441;9;3;325.0;587.0;325.0;9
22.12.2021;3291;;2 367;returned;Emmaanderson1993@yandex.ru;44384;7;3;890.0;587.0;890.0;12
07.07.2021;3285;;8 700;completed;Lucasmoore1993@yahoo.com;44361;6;3;4900.0;1900.0;1900.0;7
20.10.2021;2041;;5 487;completed;Alexanderanderson88@yandex.ru;44489;10;2;4900.0;;587.0;10
29.04.2021;2727;;10 125;completed;Liamanderson66@outlook.com;44315;4;3;4900.0;325.0;4900.0;4
09.06.2021;3236;;2 787;completed;Alexanderbrown1987@yahoo.com;44334;5;3;1100.0;1100.0;587.0;6
16.06.2021;1991;;6 087;completed;liammoore2007@gmail.com;44363;6;3;587.0;3500.0;2000.0;6
01.11.2021;2917;;8 640;completed;Alexanderthomas33@yandex.ru;44301;4;3;4900.0;240.0;3500.0;11
19.02.2021;1449;;6 087;completed;Sophiaanderson88@yahoo.com;44246;2;3;3500.0;2000.0;587.0;2
19.10.2021;1426;;3 477;completed;Isabellajackson1987@yahoo.com;44488;10;3;890.0;587.0;2000.0;10
25.08.2021;1934;;6 587;completed;Emmalopez33@mail.ru;44279;3;3;587.0;1100.0;4900.0;8
07.01.2022;3690;;4 065;returned;Oliverthomas0@yandex.ru;44568;13;3;325.0;240.0;3500.0;13
28.02.2021;3772;;3 040;completed;Sophialopez88@yahoo.com;44255;2;3;240.0;800.0;2000.0;2
29.06.2021;2593;;5 190;returned;Isabellasmith0@yandex.ru;44376;6;3;3500.0;800.0;890.0;6
24.01.2022;4208;;6 800;completed;Liammoore13@outlook.com;44455;9;2;;1900.0;4900.0;13
25.04.2021;4123;;7 587;completed;Olivermoore33@yahoo.com;44245;2;3;3500.0;587.0;3500.0;4
17.12.2021;3687;;650;completed;Charlottebrown66@yahoo.com;44354;6;2;325.0;;325.0;12
11.04.2021;1269;;4 065;returned;Williamlopez12@yandex.ru;44297;4;3;3500.0;325.0;240.0;4
03.05.2021;2587;;8 800;completed;Isabellasmith33@outlook.com;44319;5;3;2000.0;1900.0;4900.0;5
05.06.2021;1291;;1 477;completed;Avataylor33@mail.ru;44352;6;2;;587.0;890.0;6
17.02.2021;2904;;3 680;completed;Sophiasmith13@yahoo.com;44244;2;3;1900.0;890.0;890.0;2
04.03.2021;3613;;7 700;completed;isabellalopez69@gmail.com;44259;3;3;2000.0;4900.0;800.0;3
05.04.2021;1270;;3 690;completed;Charlottesmith33@mail.ru;44291;4;3;2000.0;800.0;890.0;4
08.06.2021;1407;;1 927;completed;Williamjackson0@yandex.ru;44355;6;3;1100.0;240.0;587.0;6
20.04.2021;2340;;7 140;completed;charlottesmith2007@gmail.com;44277;3;3;2000.0;240.0;4900.0;4
25.01.2022;3377;;3 825;completed;Alexandersmith12@mail.ru;44369;6;2;3500.0;;325.0;13
03.05.2021;2604;;5 400;completed;Emmataylor33@yandex.ru;44301;4;3;800.0;3500.0;1100.0;5
07.11.2021;3417;;8 725;completed;Charlotteanderson1987@yahoo.com;44349;6;3;4900.0;3500.0;325.0;11
27.10.2021;3768;;1 927;completed;Liammoore66@yahoo.com;44272;3;3;587.0;1100.0;240.0;10
10.09.2021;3901;;3 590;completed;sophiamoore1987@gmail.com;44449;9;3;890.0;1900.0;800.0;9
26.05.2021;2850;;2 400;completed;Williammoore69@yahoo.com;44342;5;3;800.0;800.0;800.0;5
07.11.2021;1493;;3 125;completed;Williamjackson2007@yandex.ru;44507;11;3;2000.0;325.0;800.0;11
17.03.2021;3618;;5 400;completed;Emmajackson1993@yandex.ru;44272;3;2;3500.0;;1900.0;3
05.07.2021;2240;;2 812;completed;Williammoore12@mail.ru;44302;4;3;325.0;1900.0;587.0;7
23.08.2021;3192;;6 030;completed;Sophialopez33@mail.ru;44319;5;3;4900.0;890.0;240.0;8
26.06.2021;2735;;5 380;returned;Olivermartinez0@mail.ru;44373;6;3;4900.0;240.0;240.0;6
13.05.2021;2934;;5 465;completed;Isabellajackson12@outlook.com;44272;3;3;325.0;4900.0;240.0;5
19.02.2021;1474;;1 930;completed;lucasmartinez69@gmail.com;44246;2;3;800.0;890.0;240.0;2
26.04.2021;2682;;6 290;completed;Charlotteanderson2007@outlook.com;44312;4;3;890.0;3500.0;1900.0;4
26.05.2021;2689;;1 125;completed;Charlotteanderson33@yahoo.com;44342;5;2;325.0;800.0;;5
18.11.2021;1235;;2 140;completed;Williamlopez66@yahoo.com;44518;11;3;1100.0;800.0;240.0;11
22.11.2021;1684;;5 100;completed;Oliverbrown13@outlook.com;44522;11;3;3500.0;800.0;800.0;11
08.05.2021;3689;;9 800;completed;Olivertaylor12@yahoo.com;44305;4;2;4900.0;;4900.0;5
05.08.2021;2746;;4 325;returned;liammoore69@gmail.com;44273;3;3;2000.0;2000.0;325.0;8
11.05.2021;3704;;7 000;completed;Lucastaylor12@outlook.com;44327;5;2;;3500.0;3500.0;5
24.02.2021;4177;;4 600;completed;Avalopez33@yandex.ru;44251;2;2;3500.0;;1100.0;2
02.07.2021;3573;;3 040;completed;Charlottebrown69@mail.ru;44379;7;3;800.0;240.0;2000.0;7
15.09.2021;3912;;13 300;completed;williamlopez88@gmail.com;44454;9;3;4900.0;4900.0;3500.0;9
30.06.2021;1606;;1 425;completed;Williamtaylor12@yahoo.com;44296;4;2;325.0;1100.0;;6
30.03.2021;2212;;1 387;completed;Liambrown88@mail.ru;44285;3;2;;587.0;800.0;3
14.04.2021;2886;;2 487;completed;Lucasthomas33@yandex.ru;44300;4;3;800.0;1100.0;587.0;4
14.03.2021;2079;;4 100;completed;Liamthomas1993@yahoo.com;44269;3;3;1100.0;1100.0;1900.0;3
10.11.2021;3191;;5 187;completed;Charlottemoore12@outlook.com;44510;11;3;3500.0;1100.0;587.0;11
15.10.2021;3718;;2 015;completed;Alexandersmith0@yandex.ru;44484;10;3;800.0;890.0;325.0;10
10.11.2021;2233;;11 900;completed;Liamwilliams2007@mail.ru;44356;6;3;3500.0;3500.0;4900.0;11
11.12.2021;1585;;2 325;completed;Charlottemoore2007@yahoo.com;44484;10;2;;325.0;2000.0;12
05.09.2021;1448;;4 840;completed;lucasbrown0@gmail.com;44413;8;3;1100.0;3500.0;240.0;9
13.06.2021;1365;;2 700;completed;Liamwilliams0@yahoo.com;44268;3;2;1900.0;800.0;;6
16.02.2021;3177;;3 387;completed;Isabellamartinez69@outlook.com;44243;2;3;2000.0;800.0;587.0;2
28.08.2021;1638;;4 327;completed;Charlottewilliams1987@mail.ru;44251;2;3;240.0;3500.0;587.0;8
12.09.2021;4186;;5 640;returned;liamwilliams0@gmail.com;44350;6;3;240.0;3500.0;1900.0;9
22.05.2021;3808;;3 100;completed;Liamlopez66@yahoo.com;44338;5;2;1100.0;2000.0;;5
21.12.2021;2129;;6 087;completed;Liamthomas69@yandex.ru;44352;6;3;587.0;2000.0;3500.0;12
01.10.2021;4035;;3 040;returned;Avaanderson33@yandex.ru;44320;5;3;240.0;2000.0;800.0;10
31.01.2022;2694;;4 327;completed;Liammoore12@yahoo.com;44277;3;3;240.0;587.0;3500.0;13
24.09.2021;3924;;10 125;completed;Charlottemartinez2007@yahoo.com;44352;6;3;4900.0;325.0;4900.0;9
18.01.2022;2076;;6 200;completed;Charlottesmith13@yandex.ru;44250;2;3;1900.0;800.0;3500.0;13
30.03.2021;1594;;1 780;completed;Lucasanderson69@mail.ru;44243;2;2;890.0;890.0;;3
21.09.2021;2004;;2 587;completed;Sophiabrown66@yahoo.com;44383;7;2;587.0;2000.0;;9
13.10.2021;3566;;4 800;completed;Avawilliams88@mail.ru;44482;10;3;800.0;2000.0;2000.0;10
18.11.2021;3245;;2 225;completed;liamtaylor0@gmail.com;44260;3;3;325.0;800.0;1100.0;11
24.07.2021;3763;;8 640;completed;Sophiamartinez0@yahoo.com;44356;6;3;4900.0;240.0;3500.0;7
16.09.2021;3286;;2 140;completed;charlottelopez1993@gmail.com;44385;7;2;240.0;1900.0;;9
17.11.2021;3514;;2 550;completed;Emmathomas13@mail.ru;44517;11;3;1900.0;325.0;325.0;11
03.01.2022;1401;;3 687;completed;Sophiaanderson13@yahoo.com;44564;13;3;2000.0;587.0;1100.0;13
14.02.2022;3990;;9 200;completed;liambrown33@gmail.com;44307;4;3;4900.0;800.0;3500.0;14
09.09.2021;2322;;4 900;completed;Lucasjackson2007@gmail.com;44331;5;3;1900.0;1900.0;1100.0;9
24.02.2021;3171;;1 627;returned;Avabrown13@mail.ru;44251;2;3;800.0;587.0;240.0;2
21.10.2021;2439;;2 565;completed;Oliverbrown0@outlook.com;44490;10;3;240.0;2000.0;325.0;10
23.11.2021;1761;;2 827;completed;Charlottetaylor1987@yandex.ru;44347;5;3;2000.0;587.0;240.0;11
16.11.2021;2232;;4 715;completed;Williambrown12@outlook.com;44516;11;3;325.0;3500.0;890.0;11
18.09.2021;2967;;2 440;completed;Sophiataylor1987@outlook.com;44333;5;3;1100.0;1100.0;240.0;9
07.04.2021;2160;;5 740;completed;Charlottethomas88@gmail.com;44293;4;3;3500.0;240.0;2000.0;4
02.05.2021;1466;;3 825;returned;Isabellasmith1993@mail.ru;44318;5;2;;325.0;3500.0;5
07.11.2021;3721;;2 787;completed;Alexanderthomas66@outlook.com;44507;11;3;587.0;1100.0;1100.0;11
27.04.2021;3429;;4 040;completed;Sophiajackson1993@yahoo.com;44313;4;3;240.0;1900.0;1900.0;4
07.05.2021;2818;;6 287;completed;Liammartinez13@outlook.com;44323;5;3;4900.0;587.0;800.0;5
05.04.2021;1728;;4 087;completed;Liammartinez0@mail.ru;44291;4;2;;3500.0;587.0;4
11.01.2022;4007;;2 230;completed;Williamjackson1987@yandex.ru;44572;13;3;890.0;240.0;1100.0;13
06.09.2021;3477;;4 387;completed;alexandersmith1987@gmail.com;44376;6;3;1900.0;587.0;1900.0;9
09.10.2021;1940;;1 237;returned;Williamthomas33@yandex.ru;44334;5;3;587.0;325.0;325.0;10
09.09.2021;2380;;8 400;completed;Williamthomas0@outlook.com;44448;9;2;;4900.0;3500.0;9
26.07.2021;2414;;6 377;returned;Williamsmith88@outlook.com;44273;3;3;4900.0;890.0;587.0;7
25.05.2021;1734;;3 287;completed;Olivermoore66@outlook.com;44254;2;3;800.0;1900.0;587.0;5
23.01.2022;1273;;5 000;completed;Lucassmith1987@yahoo.com;44281;3;3;1900.0;1100.0;2000.0;13
17.10.2021;3828;;4 790;completed;Avamartinez33@yandex.ru;44486;10;3;890.0;1900.0;2000.0;10
03.10.2021;2165;;5 727;completed;Sophiataylor12@yahoo.com;44472;10;3;4900.0;240.0;587.0;10
23.07.2021;1397;;3 130;completed;Emmasmith66@mail.ru;44252;2;3;2000.0;890.0;240.0;7
31.05.2021;3340;;4 600;completed;Emmalopez1987@mail.ru;44347;5;2;3500.0;1100.0;;5
01.09.2021;2314;;14 700;returned;Alexandermartinez33@mail.ru;44440;9;3;4900.0;4900.0;4900.0;9
03.06.2021;2405;;2 225;completed;Sophiataylor66@mail.ru;44350;6;3;325.0;1100.0;800.0;6
29.11.2021;2608;;4 087;completed;Olivertaylor88@outlook.com;44529;11;2;;3500.0;587.0;11
19.06.2021;2125;;4 390;completed;williamjackson33@gmail.com;44366;6;2;3500.0;890.0;;6
19.10.2021;1388;;10 400;completed;lucasjackson88@gmail.com;44284;3;3;3500.0;2000.0;4900.0;10
16.09.2021;3783;;3 287;completed;Charlottebrown12@yahoo.com;44293;4;3;587.0;800.0;1900.0;9
03.09.2021;2262;;3 900;completed;Oliveranderson13@outlook.com;44442;9;2;2000.0;;1900.0;9
23.05.2021;3729;;4 700;completed;Sophiataylor66@yahoo.com;44320;5;3;1900.0;2000.0;800.0;5
26.09.2021;1745;;5 700;completed;Oliverjackson69@outlook.com;44455;9;2;4900.0;800.0;;9
25.08.2021;3038;;5 465;completed;charlottemartinez0@gmail.com;44433;8;3;4900.0;240.0;325.0;8
21.12.2021;1755;;2 230;completed;Isabellabrown66@yahoo.com;44312;4;3;240.0;1100.0;890.0;12
07.11.2021;3523;;4 040;completed;Avamoore69@mail.ru;44272;3;3;1900.0;1900.0;240.0;11
23.09.2021;2678;;3 825;returned;Charlottelopez1987@outlook.com;44462;9;2;;325.0;3500.0;9
22.04.2021;4057;;3 477;completed;sophiathomas33@gmail.com;44308;4;3;2000.0;890.0;587.0;4
20.02.2021;2316;;1 717;completed;Williamjackson1987@mail.ru;44247;2;3;587.0;890.0;240.0;2
14.02.2022;3396;;5 465;completed;Olivermartinez69@yahoo.com;44332;5;3;240.0;325.0;4900.0;14
11.09.2021;2385;;4 390;completed;williamjackson1987@gmail.com;44450;9;2;890.0;3500.0;;9
05.12.2021;2677;;6 890;completed;Isabellabrown69@yahoo.com;44535;12;3;890.0;1100.0;4900.0;12
19.01.2022;2366;;2 240;completed;Liamwilliams88@mail.ru;44330;5;2;2000.0;240.0;;13
03.07.2021;3025;;1 040;completed;alexandertaylor1987@gmail.com;44360;6;2;240.0;;800.0;7
15.05.2021;1627;;1 365;completed;Williamanderson1993@yandex.ru;44263;3;3;800.0;325.0;240.0;5
04.06.2021;4188;;5 400;completed;Olivertaylor33@mail.ru;44351;6;2;3500.0;;1900.0;6
16.12.2021;2680;;10 400;completed;Williamanderson12@yahoo.com;44546;12;3;2000.0;4900.0;3500.0;12
14.06.2021;3859;;7 387;completed;Olivermartinez2007@mail.ru;44361;6;3;4900.0;587.0;1900.0;6
12.12.2021;2457;;2 187;returned;lucasmartinez88@gmail.com;44440;9;3;800.0;800.0;587.0;12
15.10.2021;4010;;3 387;completed;Isabellasmith13@yandex.ru;44484;10;3;2000.0;800.0;587.0;10
28.05.2021;3082;;3 587;completed;Charlottebrown12@yandex.ru;44318;5;3;1100.0;1900.0;587.0;5
19.02.2021;3535;;3 040;completed;Sophiaanderson0@mail.ru;44246;2;3;800.0;2000.0;240.0;2
21.03.2021;2150;;2 200;completed;Lucasanderson69@outlook.com;44276;3;2;1100.0;1100.0;;3
31.05.2021;1395;;3 690;completed;Emmalopez0@yahoo.com;44347;5;3;890.0;800.0;2000.0;5
13.01.2022;1934;;7 040;completed;Emmalopez33@mail.ru;44279;3;3;1900.0;240.0;4900.0;13
17.02.2021;1896;;5 700;completed;Sophiawilliams0@mail.ru;44244;2;2;800.0;4900.0;;2
08.10.2021;2906;;3 115;completed;Oliverlopez66@outlook.com;44277;3;3;325.0;1900.0;890.0;10
12.03.2021;4178;;2 550;completed;Isabellaanderson69@yahoo.com;44267;3;3;1900.0;325.0;325.0;3
16.04.2021;2846;;4 800;returned;Alexandermoore69@outlook.com;44302;4;3;2000.0;800.0;2000.0;4
14.09.2021;1495;;9 000;completed;Isabellamartinez33@mail.ru;44453;9;3;3500.0;3500.0;2000.0;9
17.04.2021;3450;;1 974;completed;Emmaanderson66@mail.ru;44303;4;3;587.0;800.0;587.0;4
09.03.2021;3676;;3 900;completed;Avajackson13@yahoo.com;44264;3;3;2000.0;1100.0;800.0;3
