Дата транзакции;id Клиента;№ операции;Сумма;Статус;email Клиента;Дата первой продажи;Номер когорты;Количество товаров;Товар 1;Товар 2;Товар 3;Товар 3.1;Месяц;Товар 1.1;Товар 2.1;Товар 3.2;Доставка;Unnamed: 18;Unnamed: 19;Unnamed: 20;Unnamed: 21;Unnamed: 22;Unnamed: 23;Unnamed: 24;Unnamed: 25;Unnamed: 26;Unnamed: 27;Unnamed: 28;Unnamed: 29;Unnamed: 30;Unnamed: 31;Unnamed: 32;Unnamed: 33;Unnamed: 34;Unnamed: 35;Unnamed: 36;Unnamed: 37;Unnamed: 38;Unnamed: 39;Unnamed: 40;Unnamed: 41;Unnamed: 42;Unnamed: 43;Unnamed: 44;Unnamed: 45;Unnamed: 46;Продукт 1;Продукт 2;Продукт 3;Продукт 4;Продукт 5;Продукт 6;Продукт 7;Продукт 8;Продукт 9;Продукт 10;Продукт 11;Продукт 12;Продукт 13;Продукт 14;Продукт 15;Продукт 16;Продукт 17
05.03.2021;2662;;7 140;completed;oliverwilliams0@gmail.com;05.03.2021;3;3;240.0;2000.0;4900.0;;3;Маття-латте - 1 шт.;Омолаживающий барсучий эликсир;Омолаживающий барсучий эликсир;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03.06.2021;1848;;4 150;completed;alexanderwilliams13@gmail.com;22.04.2021;4;3;800.0;1100.0;1900.0;;6;Фиточай с чабрецом - 4 пакетика;Маття-латте - 5 шт.;Маття-латте - 5 шт.;350;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24.06.2021;2345;;3 727;completed;Williamjackson88@gmail.com;24.06.2021;6;3;1900.0;587.0;890.0;;6;Маття-латте - 5 шт.;Фиточай с чабрецом - 4 пакетика;Фиточай с чабрецом - 4 пакетика;350;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17.09.2021;1677;;4 700;completed;Sophiasmith13@mail.ru;17.09.2021;9;3;800.0;1900.0;2000.0;;9;Фиточай с чабрецом - 4 пакетика;Маття-латте - 5 шт.;Омолаживающий барсучий эликсир;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26.09.2021;2776;;2 915;completed;sophiathomas0@gmail.com;02.07.2021;7;3;325.0;240.0;2000.0;;9;Маття-латте - 1 шт.;Маття-латте - 1 шт.;Омолаживающий барсучий эликсир;350;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06.01.2022;3368;;4 130;completed;alexandermoore1993@gmail.com;17.03.2021;3;3;890.0;890.0;2000.0;;13;Фиточай с чабрецом - 4 пакетика;Фиточай с чабрецом - 4 пакетика;Омолаживающий барсучий эликсир;350;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04.04.2021;3583;;827;completed;Olivermoore12@yahoo.com;04.04.2021;4;2;587.0;;240.0;;4;Фиточай с чабрецом - 4 пакетика;Маття-латте - 1 шт.;Маття-латте - 1 шт.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08.07.2021;3546;;3 477;completed;Liamjackson1993@mail.ru;08.07.2021;7;3;587.0;2000.0;890.0;;7;Фиточай с чабрецом - 4 пакетика;Омолаживающий барсучий эликсир;Фиточай с чабрецом - 4 пакетика;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.12.2021;2261;;3 074;completed;Sophiamoore1987@outlook.com;30.04.2021;4;3;587.0;587.0;1900.0;;12;Фиточай с чабрецом - 4 пакетика;Фиточай с чабрецом - 4 пакетика;Маття-латте - 5 шт.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25.04.2021;2209;;7 030;completed;Oliverbrown0@yahoo.com;25.04.2021;4;3;890.0;890.0;4900.0;;4;Фиточай с чабрецом - 4 пакетика;Фиточай с чабрецом - 4 пакетика;Омолаживающий барсучий эликсир;350;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24.08.2021;2150;;1 100;completed;Lucasanderson69@outlook.com;21.03.2021;3;1;;1100.0;;;8;Маття-латте - 1 шт.;Маття-латте - 5 шт.;Маття-латте - 1 шт.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19.01.2022;3054;;1 665;completed;Sophiajackson2007@mail.ru;20.02.2021;2;3;325.0;240.0;1100.0;;13;Маття-латте - 1 шт.;Маття-латте - 1 шт.;Маття-латте - 5 шт.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.03.2021;2955;;9 500;completed;avawilliams66@gmail.com;13.03.2021;3;3;3500.0;1100.0;4900.0;;3;Омолаживающий барсучий эликсир;Маття-латте - 5 шт.;Омолаживающий барсучий эликсир;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17.05.2021;1470;;3 980;completed;Emmataylor88@yahoo.com;22.03.2021;3;3;240.0;3500.0;240.0;;5;Маття-латте - 1 шт.;Омолаживающий барсучий эликсир;Маття-латте - 1 шт.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07.09.2021;2703;;8 750;completed;Avalopez13@yahoo.com;27.03.2021;3;2;3500.0;4900.0;;;9;Омолаживающий барсучий эликсир;Омолаживающий барсучий эликсир;Маття-латте - 1 шт.;350;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04.11.2021;3249;;6 800;returned;Charlottejackson88@mail.ru;04.11.2021;11;3;4900.0;1100.0;800.0;;11;Омолаживающий барсучий эликсир;Маття-латте - 5 шт.;Фиточай с чабрецом - 4 пакетика;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16.01.2022;2346;;2 190;completed;Charlottemartinez2007@outlook.com;11.04.2021;4;3;800.0;240.0;800.0;;13;Фиточай с чабрецом - 4 пакетика;Маття-латте - 1 шт.;Фиточай с чабрецом - 4 пакетика;350;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14.09.2021;2946;;800;completed;Oliverthomas12@mail.ru;17.02.2021;2;1;800.0;;;;9;Фиточай с чабрецом - 4 пакетика;Маття-латте - 1 шт.;Маття-латте - 1 шт.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08.09.2021;1818;;5 327;completed;Isabellalopez12@outlook.com;19.02.2021;2;3;3500.0;587.0;890.0;;9;Омолаживающий барсучий эликсир;Фиточай с чабрецом - 4 пакетика;Фиточай с чабрецом - 4 пакетика;350;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14.01.2022;1730;;8 640;completed;Lucasbrown66@yahoo.com;09.03.2021;3;3;3500.0;4900.0;240.0;;13;Омолаживающий барсучий эликсир;Омолаживающий барсучий эликсир;Маття-латте - 1 шт.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.02.2022;2332;;6 900;completed;Williammartinez2007@outlook.com;19.05.2021;5;2;;4900.0;2000.0;;14;Маття-латте - 1 шт.;Омолаживающий барсучий эликсир;Омолаживающий барсучий эликсир;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.01.2022;2498;;3 825;completed;williamwilliams1987@gmail.com;18.01.2022;13;2;325.0;3500.0;;;13;Маття-латте - 1 шт.;Омолаживающий барсучий эликсир;Маття-латте - 1 шт.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26.04.2021;3088;;8 050;completed;Emmamoore66@yandex.ru;04.03.2021;3;3;800.0;4900.0;2000.0;;4;Фиточай с чабрецом - 4 пакетика;Омолаживающий барсучий эликсир;Омолаживающий барсучий эликсир;350;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17.01.2022;4093;;7 150;completed;Alexanderthomas33@mail.ru;08.05.2021;5;3;4900.0;1100.0;800.0;;13;Омолаживающий барсучий эликсир;Маття-латте - 5 шт.;Фиточай с чабрецом - 4 пакетика;350;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28.10.2021;1771;;1 802;returned;Emmawilliams2007@yandex.ru;03.04.2021;4;3;587.0;325.0;890.0;;10;Фиточай с чабрецом - 4 пакетика;Маття-латте - 1 шт.;Фиточай с чабрецом - 4 пакетика;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25.12.2021;2813;;3 500;completed;Liamthomas88@yandex.ru;03.11.2021;11;3;1900.0;800.0;800.0;;12;Маття-латте - 5 шт.;Фиточай с чабрецом - 4 пакетика;Фиточай с чабрецом - 4 пакетика;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23.11.2021;3106;;4 412;completed;Williammartinez1987@yandex.ru;13.03.2021;3;3;587.0;325.0;3500.0;;11;Фиточай с чабрецом - 4 пакетика;Маття-латте - 1 шт.;Омолаживающий барсучий эликсир;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.07.2021;1578;;3 115;completed;Lucassmith66@yandex.ru;01.07.2021;7;3;1900.0;325.0;890.0;;7;Маття-латте - 5 шт.;Маття-латте - 1 шт.;Фиточай с чабрецом - 4 пакетика;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.09.2021;3129;;2 140;completed;Olivermartinez1987@yahoo.com;11.09.2021;9;2;;240.0;1900.0;;9;Маття-латте - 1 шт.;Маття-латте - 1 шт.;Маття-латте - 5 шт.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16.01.2022;1506;;1 425;completed;Liamlopez69@mail.ru;22.03.2021;3;2;325.0;1100.0;;;13;Маття-латте - 1 шт.;Маття-латте - 5 шт.;Маття-латте - 1 шт.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27.08.2021;3425;;5 537;completed;Liammoore1993@yandex.ru;27.08.2021;8;3;3500.0;1100.0;587.0;;8;Омолаживающий барсучий эликсир;Маття-латте - 5 шт.;Фиточай с чабрецом - 4 пакетика;350;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27.02.2021;3359;;3 937;completed;Charlottemoore1993@yandex.ru;27.02.2021;2;3;1100.0;587.0;1900.0;;2;Маття-латте - 5 шт.;Фиточай с чабрецом - 4 пакетика;Маття-латте - 5 шт.;350;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.05.2021;1434;;4 837;completed;williamlopez1987@gmail.com;01.05.2021;5;3;1900.0;587.0;2000.0;;5;Маття-латте - 5 шт.;Фиточай с чабрецом - 4 пакетика;Омолаживающий барсучий эликсир;350;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20.04.2021;3785;;5 187;completed;Williamsmith2007@mail.ru;20.04.2021;4;3;3500.0;587.0;1100.0;;4;Омолаживающий барсучий эликсир;Фиточай с чабрецом - 4 пакетика;Маття-латте - 5 шт.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30.09.2021;1712;;1 580;completed;Avamoore1993@outlook.com;30.09.2021;9;3;240.0;1100.0;240.0;;9;Маття-латте - 1 шт.;Маття-латте - 5 шт.;Маття-латте - 1 шт.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20.06.2021;3209;;2 190;completed;Alexanderwilliams88@yahoo.com;10.06.2021;6;3;800.0;240.0;800.0;;6;Фиточай с чабрецом - 4 пакетика;Маття-латте - 1 шт.;Фиточай с чабрецом - 4 пакетика;350;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26.10.2021;2085;;9 290;completed;Isabellaanderson0@mail.ru;12.07.2021;7;3;4900.0;3500.0;890.0;;10;Омолаживающий барсучий эликсир;Омолаживающий барсучий эликсир;Фиточай с чабрецом - 4 пакетика;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08.08.2021;2196;;3 215;completed;alexanderlopez69@gmail.com;31.07.2021;7;3;2000.0;325.0;890.0;;8;Омолаживающий барсучий эликсир;Маття-латте - 1 шт.;Фиточай с чабрецом - 4 пакетика;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07.03.2021;3492;;1 712;completed;Alexandermartinez12@yandex.ru;07.03.2021;3;3;587.0;325.0;800.0;;3;Фиточай с чабрецом - 4 пакетика;Маття-латте - 1 шт.;Фиточай с чабрецом - 4 пакетика;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19.02.2021;1399;;2 487;completed;Oliverthomas1987@yandex.ru;19.02.2021;2;3;800.0;1100.0;587.0;;2;Фиточай с чабрецом - 4 пакетика;Маття-латте - 5 шт.;Фиточай с чабрецом - 4 пакетика;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.09.2021;2634;;7 837;completed;isabellawilliams1987@gmail.com;22.02.2021;2;3;4900.0;2000.0;587.0;;9;Омолаживающий барсучий эликсир;Омолаживающий барсучий эликсир;Фиточай с чабрецом - 4 пакетика;350;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29.10.2021;2446;;3 780;completed;charlottelopez66@gmail.com;29.10.2021;10;3;2000.0;890.0;890.0;;10;Омолаживающий барсучий эликсир;Фиточай с чабрецом - 4 пакетика;Фиточай с чабрецом - 4 пакетика;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03.08.2021;1721;;2 015;completed;liamsmith1993@gmail.com;12.04.2021;4;3;1100.0;325.0;240.0;;8;Маття-латте - 5 шт.;Маття-латте - 1 шт.;Маття-латте - 1 шт.;350;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28.03.2021;4227;;2 037;completed;Avamartinez88@outlook.com;28.03.2021;3;2;;1100.0;587.0;;3;Маття-латте - 1 шт.;Маття-латте - 5 шт.;Фиточай с чабрецом - 4 пакетика;350;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25.01.2022;1676;;6 287;completed;isabellasmith1987@gmail.com;03.05.2021;5;3;587.0;4900.0;800.0;;13;Фиточай с чабрецом - 4 пакетика;Омолаживающий барсучий эликсир;Фиточай с чабрецом - 4 пакетика;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08.12.2021;1788;;2 487;completed;emmawilliams69@gmail.com;21.04.2021;4;2;587.0;1900.0;;;12;Фиточай с чабрецом - 4 пакетика;Маття-латте - 5 шт.;Маття-латте - 1 шт.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17.08.2021;3269;;2 487;returned;oliverlopez88@gmail.com;17.08.2021;8;2;1900.0;;587.0;;8;Маття-латте - 5 шт.;Маття-латте - 1 шт.;Фиточай с чабрецом - 4 пакетика;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27.12.2021;2771;;3 737;completed;Avalopez66@mail.ru;21.09.2021;9;3;800.0;587.0;2000.0;;12;Фиточай с чабрецом - 4 пакетика;Фиточай с чабрецом - 4 пакетика;Омолаживающий барсучий эликсир;350;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28.09.2021;3286;;2 812;completed;charlottelopez1993@gmail.com;08.07.2021;7;3;587.0;325.0;1900.0;;9;Фиточай с чабрецом - 4 пакетика;Маття-латте - 1 шт.;Маття-латте - 5 шт.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.10.2021;2100;;7 950;completed;Isabellathomas12@mail.ru;16.08.2021;8;3;4900.0;1900.0;800.0;;10;Омолаживающий барсучий эликсир;Маття-латте - 5 шт.;Фиточай с чабрецом - 4 пакетика;350;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03.02.2022;1937;;4 590;completed;Lucasthomas0@outlook.com;12.08.2021;8;3;2000.0;240.0;2000.0;;14;Омолаживающий барсучий эликсир;Маття-латте - 1 шт.;Омолаживающий барсучий эликсир;350;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17.08.2021;1306;;10 125;returned;Isabellamartinez88@outlook.com;17.08.2021;8;3;4900.0;4900.0;325.0;;8;Омолаживающий барсучий эликсир;Омолаживающий барсучий эликсир;Маття-латте - 1 шт.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12.03.2021;4063;;3 800;returned;Liamtaylor2007@yandex.ru;12.03.2021;3;3;1900.0;1100.0;800.0;;3;Маття-латте - 5 шт.;Маття-латте - 5 шт.;Фиточай с чабрецом - 4 пакетика;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28.01.2022;3483;;2 575;completed;Lucasmoore1993@outlook.com;14.03.2021;3;2;325.0;;1900.0;;13;Маття-латте - 1 шт.;Маття-латте - 1 шт.;Маття-латте - 5 шт.;350;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20.04.2021;3153;;6 587;completed;alexanderanderson1987@gmail.com;20.04.2021;4;3;1100.0;587.0;4900.0;;4;Маття-латте - 5 шт.;Фиточай с чабрецом - 4 пакетика;Омолаживающий барсучий эликсир;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.07.2021;2141;;6 325;completed;Emmalopez12@yahoo.com;01.07.2021;7;3;325.0;4900.0;1100.0;;7;Маття-латте - 1 шт.;Омолаживающий барсучий эликсир;Маття-латте - 5 шт.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24.04.2021;3926;;4 540;completed;sophialopez1987@gmail.com;24.04.2021;4;3;3500.0;800.0;240.0;;4;Омолаживающий барсучий эликсир;Фиточай с чабрецом - 4 пакетика;Маття-латте - 1 шт.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24.05.2021;4021;;3 477;completed;Williamwilliams88@yahoo.com;18.03.2021;3;3;890.0;2000.0;587.0;;5;Фиточай с чабрецом - 4 пакетика;Омолаживающий барсучий эликсир;Фиточай с чабрецом - 4 пакетика;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28.02.2021;3730;;6 325;completed;Lucastaylor88@outlook.com;28.02.2021;2;3;1100.0;325.0;4900.0;;2;Маття-латте - 5 шт.;Маття-латте - 1 шт.;Омолаживающий барсучий эликсир;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.10.2021;3662;;4 700;completed;Liambrown33@yahoo.com;01.03.2021;3;3;1900.0;2000.0;800.0;;10;Маття-латте - 5 шт.;Омолаживающий барсучий эликсир;Фиточай с чабрецом - 4 пакетика;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31.03.2021;3059;;3 287;completed;liamtaylor88@gmail.com;14.03.2021;3;3;800.0;1900.0;587.0;;3;Фиточай с чабрецом - 4 пакетика;Маття-латте - 5 шт.;Фиточай с чабрецом - 4 пакетика;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.03.2021;3264;;3 290;completed;isabellaanderson13@gmail.com;02.03.2021;3;3;240.0;800.0;1900.0;;3;Маття-латте - 1 шт.;Фиточай с чабрецом - 4 пакетика;Маття-латте - 5 шт.;350;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25.04.2021;1268;;6 074;completed;Charlottethomas66@outlook.com;25.04.2021;4;3;587.0;587.0;4900.0;;4;Фиточай с чабрецом - 4 пакетика;Фиточай с чабрецом - 4 пакетика;Омолаживающий барсучий эликсир;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.01.2022;3916;;5 537;completed;Sophiamartinez12@mail.ru;11.07.2021;7;3;1100.0;587.0;3500.0;;13;Маття-латте - 5 шт.;Фиточай с чабрецом - 4 пакетика;Омолаживающий барсучий эликсир;350;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.04.2021;3163;;4 540;completed;Isabellasmith88@yahoo.com;22.04.2021;4;3;800.0;3500.0;240.0;;4;Фиточай с чабрецом - 4 пакетика;Омолаживающий барсучий эликсир;Маття-латте - 1 шт.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06.07.2021;2942;;8 640;completed;Alexanderlopez13@yandex.ru;30.05.2021;5;3;3500.0;240.0;4900.0;;7;Омолаживающий барсучий эликсир;Маття-латте - 1 шт.;Омолаживающий барсучий эликсир;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27.03.2021;3734;;4 200;returned;emmabrown69@gmail.com;27.03.2021;3;3;1100.0;2000.0;1100.0;;3;Маття-латте - 5 шт.;Омолаживающий барсучий эликсир;Маття-латте - 5 шт.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06.02.2022;2249;;5 225;completed;Isabellajackson13@yahoo.com;06.02.2022;14;2;4900.0;325.0;;;14;Омолаживающий барсучий эликсир;Маття-латте - 1 шт.;Маття-латте - 1 шт.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21.10.2021;2174;;1 040;completed;Alexandertaylor2007@mail.ru;14.05.2021;5;2;;240.0;800.0;;10;Маття-латте - 1 шт.;Маття-латте - 1 шт.;Фиточай с чабрецом - 4 пакетика;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24.11.2021;3565;;2 020;completed;Isabellabrown88@mail.ru;18.09.2021;9;3;890.0;240.0;890.0;;11;Фиточай с чабрецом - 4 пакетика;Маття-латте - 1 шт.;Фиточай с чабрецом - 4 пакетика;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.09.2021;2586;;3 300;completed;Isabellataylor33@outlook.com;21.03.2021;3;3;1100.0;1100.0;1100.0;;9;Маття-латте - 5 шт.;Маття-латте - 5 шт.;Маття-латте - 5 шт.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.12.2021;2271;;8 987;completed;Olivermoore88@yahoo.com;12.03.2021;3;3;3500.0;587.0;4900.0;;12;Омолаживающий барсучий эликсир;Фиточай с чабрецом - 4 пакетика;Омолаживающий барсучий эликсир;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31.05.2021;1996;;3 900;completed;Emmalopez69@yandex.ru;31.05.2021;5;3;1100.0;800.0;2000.0;;5;Маття-латте - 5 шт.;Фиточай с чабрецом - 4 пакетика;Омолаживающий барсучий эликсир;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
